student_id,interests,core_program,program_match
3467,Information Technology;Sustainable Design;Film,mining,0.19
2337,Law;Design;Computer Science;Banking;Artificial Intelligence,construction,0.29
4099,Computer Science;Accounting,health sciences,0.4
1417,Artificial Intelligence;Nursing;Education;Cybersecurity;Environmental Science,agriculture,0.29
1590,Accounting;Marketing,engineering,0.31
1184,Design;Renewable Energy;Finance;Film,construction,0.32
2806,Public Health;Education;Sustainable Design;Business;Nursing,information technology,0.43
2939,Artificial Intelligence;Law,mining,0.16
255,Nursing;Education,nursing,0.72
2049,Accounting;Sustainable Design;Cybersecurity;Business;Architecture,logistics,0.2
2578,Artificial Intelligence;Information Technology;Business;Psychology,agriculture,0.27
3862,Data Science;Environmental Science;Engineering;Renewable Energy,mining,0.3
2704,Banking;Computer Science;Film,cyber security,0.23
4420,Information Technology;Environmental Science,logistics,0.3
1716,Finance;Renewable Energy;Public Health,engineering,0.28
2770,Education;Nursing;Finance;Computer Science,health sciences,0.52
2044,Artificial Intelligence;Data Science;Sustainable Design;Film,agriculture,0.25
4367,Design;Law,construction,0.34
3501,Architecture;Psychology,agriculture,0.17
1166,Cybersecurity;Architecture;Environmental Science;Psychology;Accounting,trades,0.09
2893,Public Health;Film;Sustainable Design;Nursing,mining,0.11
645,Cybersecurity;International Law;Business,cyber security,0.34
3216,Marketing;Education;Architecture;Environmental Science,agriculture,0.35
4005,Renewable Energy;Computer Science;Marketing,health sciences,0.39
4944,Sustainable Design;Architecture;Banking;Business;Film,mining,0.21
3559,Business;Environmental Science,nursing,0.24
3967,Information Technology;Accounting;International Law;Film;Data Science,logistics,0.2
3752,Information Technology;Business,cyber security,0.36
1754,Accounting;Environmental Science,trades,0.2
4767,Law;Artificial Intelligence,construction,0.21
1110,Artificial Intelligence;Banking;Psychology,information technology,0.37
1895,Environmental Science;Sustainable Design;Nursing;Law,education,0.47
2453,Sustainable Design;Marketing;Psychology,trades,0.13
2236,Artificial Intelligence;Marketing;Information Technology,mining,0.2
584,Information Technology;Psychology,agriculture,0.25
2319,Artificial Intelligence;Banking;Computer Science;International Law,education,0.35
1909,Education;Nursing;Accounting;Design;Artificial Intelligence,engineering,0.36
4070,Artificial Intelligence;International Law;Law;Cybersecurity;Accounting,mining,0.16
1229,Architecture;International Law;Psychology;Business,construction,0.26
3215,Sustainable Design;Public Health;Business;International Law,mining,0.25
1144,Film;Marketing;Psychology,construction,0.12
2942,Cybersecurity;Environmental Science;Renewable Energy,mining,0.2
1789,Sustainable Design;International Law,mining,0.23
1924,Computer Science;Accounting;Public Health,cyber security,0.32
3196,Engineering;Design;Banking;Law;Information Technology,logistics,0.25
2104,Marketing;Architecture;International Law,information technology,0.42
1828,Data Science;Sustainable Design,education,0.45
4722,Design;Data Science,education,0.39
1124,Renewable Energy;Law;Ecology,mining,0.22
350,Sustainable Design;Marketing,trades,0.18
4437,Ecology;Design;Education;Accounting;Environmental Science,trades,0.13
1391,Sustainable Design;Design;Law;Architecture,logistics,0.15
4132,Film;Computer Science;Cybersecurity;Marketing;Engineering,health sciences,0.34
2298,Sustainable Design;Law,engineering,0.35
3770,Ecology;Design;Computer Science,education,0.35
4406,Public Health;Sustainable Design;Computer Science,nursing,0.3
297,Ecology;Artificial Intelligence;Architecture;Law,construction,0.22
1139,Renewable Energy;Psychology,agriculture,0.27
2714,International Law;Environmental Science;Ecology,construction,0.25
3482,Film;Renewable Energy,education,0.27
4084,Information Technology;Artificial Intelligence,engineering,0.4
3305,Accounting;Computer Science,construction,0.24
3712,Nursing;Law;Data Science;Accounting;Public Health,construction,0.24
2580,Artificial Intelligence;Nursing,agriculture,0.21
1868,Marketing;Engineering;Renewable Energy;Public Health,mining,0.26
548,Environmental Science;Education,mining,0.24
1368,Marketing;Data Science;Design;International Law;Business,information technology,0.53
1009,International Law;Environmental Science;Sustainable Design;Banking,information technology,0.47
4247,Accounting;Cybersecurity,health sciences,0.17
4393,Data Science;Information Technology;Film;Sustainable Design,health sciences,0.42
1225,Public Health;International Law;Information Technology,agriculture,0.33
3517,Education;Renewable Energy,trades,0.14
4582,Cybersecurity;Environmental Science;Nursing;Law,agriculture,0.25
691,Ecology;Artificial Intelligence;Film;Law,education,0.29
2697,Psychology;Film;Data Science,information technology,0.42
683,Computer Science;Environmental Science;Nursing;Public Health,cyber security,0.31
4019,Business;Design;Public Health;International Law,information technology,0.48
838,Sustainable Design;Renewable Energy;Nursing;Law,mining,0.19
3178,Renewable Energy;Psychology;Ecology;Education,health sciences,0.46
985,Marketing;Environmental Science;Cybersecurity;Engineering;International Law,health sciences,0.42
2685,Engineering;Accounting,health sciences,0.38
3258,Psychology;Sustainable Design;International Law,information technology,0.4
794,Architecture;Engineering,cyber security,0.15
1432,Sustainable Design;Data Science;Psychology;Design,agriculture,0.25
1358,Marketing;Computer Science;Banking;Sustainable Design,construction,0.31
140,Engineering;Artificial Intelligence;Education,mining,0.21
4907,Computer Science;Renewable Energy;Psychology;Law,agriculture,0.26
2871,Film;Cybersecurity;Banking,cyber security,0.22
2848,Engineering;Cybersecurity,agriculture,0.2
574,Architecture;International Law,cyber security,0.28
1255,Computer Science;Nursing,logistics,0.18
1276,Data Science;Public Health;Banking;Law;Education,information technology,0.49
2948,International Law;Artificial Intelligence,construction,0.25
2391,International Law;Computer Science;Nursing;Environmental Science,trades,0.13
333,Accounting;Finance;Renewable Energy;Film,nursing,0.12
2066,Information Technology;Cybersecurity;Psychology;Banking;Ecology,logistics,0.19
4951,Design;Computer Science;Data Science;Cybersecurity;Environmental Science,nursing,0.21
4489,International Law;Marketing;Sustainable Design;Film;Information Technology,nursing,0.14
1512,Banking;Renewable Energy;Engineering;Accounting;Information Technology,education,0.33
569,Environmental Science;Psychology;Education;Business;Banking,trades,0.18
4794,Nursing;Public Health,trades,0.1
3235,Public Health;Artificial Intelligence;Environmental Science;Design;Banking,health sciences,0.45
2373,Nursing;Ecology;Design;Public Health,mining,0.11
4899,Public Health;Engineering;International Law,trades,0.16
520,Sustainable Design;Law;Information Technology,construction,0.33
2402,Accounting;Cybersecurity,logistics,0.18
2546,Banking;Education;Law;Environmental Science,agriculture,0.36
2798,Accounting;Public Health;Architecture;Artificial Intelligence;Psychology,mining,0.14
665,Psychology;Architecture;Business;Finance,logistics,0.18
2668,Information Technology;Computer Science;Marketing,cyber security,0.35
2857,Data Science;Artificial Intelligence;Business;Education,health sciences,0.5
4873,Finance;Education,trades,0.21
4557,Computer Science;Sustainable Design;Education;Information Technology;Design,education,0.53
3195,Ecology;International Law,mining,0.19
4785,Law;Nursing;Banking;Information Technology;Architecture,logistics,0.18
3989,Psychology;Engineering;Environmental Science;Information Technology;Computer Science,construction,0.3
4717,Ecology;Computer Science;Law;Artificial Intelligence;Public Health,trades,0.1
2601,Business;Law;Public Health,cyber security,0.35
3766,Sustainable Design;Design;Environmental Science,mining,0.21
4461,Computer Science;Law;Renewable Energy,construction,0.26
1264,Design;Data Science;Ecology;Information Technology;Public Health,agriculture,0.32
4458,Psychology;Nursing;Banking;Artificial Intelligence;Public Health,education,0.39
2736,Architecture;Information Technology,education,0.37
4247,Accounting;Cybersecurity,cyber security,0.25
767,Artificial Intelligence;Ecology;Finance;Banking,cyber security,0.25
23,Computer Science;Film;Information Technology,information technology,0.65
499,Environmental Science;Cybersecurity;Information Technology;Accounting,construction,0.22
4118,Sustainable Design;Artificial Intelligence;Cybersecurity,mining,0.1
215,Banking;Public Health;Ecology;Business,health sciences,0.45
392,Film;Business;Computer Science;Sustainable Design,mining,0.2
4733,Renewable Energy;Education;Banking;International Law,education,0.5
801,Psychology;Cybersecurity;Law;Nursing;Marketing,nursing,0.36
2899,Sustainable Design;Finance,agriculture,0.41
3811,International Law;Marketing;Architecture,education,0.35
2866,Law;Accounting;Environmental Science;Education,education,0.56
3712,Nursing;Law;Data Science;Accounting;Public Health,education,0.45
3704,Ecology;Marketing;International Law;Artificial Intelligence,cyber security,0.29
480,Computer Science;Information Technology,agriculture,0.33
2232,Public Health;Architecture;Marketing;Data Science,agriculture,0.31
3044,Environmental Science;Design,engineering,0.55
2924,Banking;Engineering,trades,0.25
1459,Engineering;Information Technology;Artificial Intelligence,logistics,0.33
144,Business;Architecture;International Law,construction,0.34
2607,Psychology;Sustainable Design,mining,0.15
2476,Business;Marketing;Engineering;Education,health sciences,0.47
1835,Psychology;Environmental Science;Nursing;Banking;Accounting,trades,0.16
6,Artificial Intelligence;Ecology;Public Health,cyber security,0.31
3108,Law;Sustainable Design;Computer Science,health sciences,0.44
964,Public Health;Environmental Science;Engineering;Architecture;Ecology,cyber security,0.23
1469,Accounting;Law,information technology,0.34
980,Computer Science;Ecology;Marketing;Law;Environmental Science,nursing,0.23
1484,Cybersecurity;Nursing;Computer Science;Artificial Intelligence,agriculture,0.21
85,Finance;Public Health;Banking;Psychology,education,0.44
3103,Design;Education;Finance;Ecology,agriculture,0.35
2639,Public Health;Sustainable Design;Ecology;Education;Environmental Science,construction,0.31
2790,Architecture;Accounting,logistics,0.16
4089,Renewable Energy;Sustainable Design;Marketing;Artificial Intelligence,nursing,0.15
4314,Renewable Energy;Cybersecurity;Information Technology;Design;Ecology,engineering,0.34
3075,Marketing;Accounting,logistics,0.28
4242,Cybersecurity;Engineering,mining,0.17
1832,Education;Finance,mining,0.22
1660,Accounting;Law;Information Technology;Public Health;Architecture,construction,0.28
1596,Cybersecurity;Environmental Science;Film,construction,0.17
2084,Engineering;Nursing;Data Science;Psychology,trades,0.12
2561,International Law;Nursing,information technology,0.32
2350,Information Technology;Renewable Energy,construction,0.31
3164,Artificial Intelligence;Film,mining,0.07
195,Ecology;Cybersecurity;Design,health sciences,0.26
198,Environmental Science;Marketing,nursing,0.22
1619,Law;Cybersecurity;Education;Business,construction,0.23
2840,Artificial Intelligence;Business;Nursing;Data Science,education,0.39
3945,Artificial Intelligence;Cybersecurity,cyber security,0.36
1369,Banking;Environmental Science,health sciences,0.48
1396,Architecture;Engineering;Information Technology;Artificial Intelligence,logistics,0.28
4609,Marketing;Design;Sustainable Design;International Law;Artificial Intelligence,cyber security,0.28
3592,Film;Business;Sustainable Design;Law,engineering,0.31
3616,Banking;Architecture;Finance,trades,0.2
1928,Film;Education,information technology,0.35
1485,Computer Science;Cybersecurity;Marketing;Environmental Science;Sustainable Design,information technology,0.47
3898,Data Science;Education;Psychology;Accounting;Artificial Intelligence,health sciences,0.46
3403,Film;Renewable Energy;Computer Science;Information Technology,cyber security,0.28
201,Marketing;International Law;Accounting;Business;Information Technology,construction,0.28
3248,Accounting;Finance;Psychology;Sustainable Design,construction,0.26
3776,Film;Ecology;Design,nursing,0.09
2303,Banking;Design;Information Technology;Business;Renewable Energy,education,0.35
1457,International Law;Architecture,education,0.36
4292,Sustainable Design;Data Science;Law;Finance,nursing,0.2
4676,Cybersecurity;Information Technology,engineering,0.31
4536,Design;Computer Science;Engineering,education,0.38
2074,Artificial Intelligence;Public Health;Banking;Engineering;International Law,engineering,0.43
1230,Accounting;Cybersecurity,education,0.16
2359,Sustainable Design;Public Health;Education,logistics,0.2
608,Cybersecurity;Psychology;Accounting;Education;Design,nursing,0.24
3297,Film;Psychology;Business,logistics,0.12
1121,Architecture;Artificial Intelligence;Public Health;Business,agriculture,0.29
